,annealing_loss_improvement_pct,batch_size,bptt,clip,cuda,datapath,device,dropout,dry_run,emsize,epochs,log_interval,lr,rnn_type,nhead,hidden_size,num_layers,onnx_export,save,filename,seed,tied,best_val_loss,epoch_num,epoch_time,val_loss,val_perplexity,test_loss,test_perplexity
16,1.0,20,35,0.25,True,./data/wikitext-2,,0.5,False,200,1,200,0.5,RNN_TANH,2,200,1,,model.pt,model_epochs_1_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_1,1111,False,,1,22.873117923736572,6.54827908292521,698.0418674092549,6.475868428074849,649.2828382930779
17,1.0,20,35,0.25,True,./data/wikitext-2,,0.5,False,200,1,200,0.5,RNN_TANH,2,200,2,,model.pt,model_epochs_1_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_2,1111,False,,1,35.783531188964844,6.470601103409019,645.8718460719797,6.393924267447188,598.1994743327829
18,1.0,20,35,0.25,True,./data/wikitext-2,,0.5,False,200,1,200,0.5,RNN_TANH,2,200,3,,model.pt,model_epochs_1_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_3,1111,False,,1,46.15124177932739,6.482659930462413,653.707452120322,6.408443995540476,606.9485313021418
19,1.0,20,35,0.25,True,./data/wikitext-2,,0.5,False,200,1,200,0.5,RNN_TANH,2,200,5,,model.pt,model_epochs_1_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_5,1111,False,,1,67.41095519065857,6.548717355609828,698.3478671432244,6.478120188881251,650.7465152473598
20,1.0,20,35,0.25,True,./data/wikitext-2,,0.5,False,200,1,200,2.0,RNN_TANH,2,200,1,,model.pt,model_epochs_1_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_1,1111,False,,1,22.870234489440918,6.215519461952997,500.45588947436875,6.138456701426433,463.3379499956766
21,1.0,20,35,0.25,True,./data/wikitext-2,,0.5,False,200,1,200,2.0,RNN_TANH,2,200,2,,model.pt,model_epochs_1_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_2,1111,False,,1,35.49359393119812,6.167248261324372,476.87207165583555,6.080334167056337,437.17525988164755
22,1.0,20,35,0.25,True,./data/wikitext-2,,0.5,False,200,1,200,2.0,RNN_TANH,2,200,3,,model.pt,model_epochs_1_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_3,1111,False,,1,46.23444223403931,6.185808848396906,485.80574793645184,6.103338583484577,447.34879103421997
23,1.0,20,35,0.25,True,./data/wikitext-2,,0.5,False,200,1,200,2.0,RNN_TANH,2,200,5,,model.pt,model_epochs_1_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_5,1111,False,,1,67.59112644195557,6.307254160341232,548.5366852500847,6.229937150558567,507.7235723500808
24,1.0,20,35,0.25,True,./data/wikitext-2,,0.0,False,200,12,200,0.5,RNN_TANH,2,200,1,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_1,1111,False,5.764419755628032,12,22.663882970809937,5.759030437066311,317.0407888548785,5.680450395097987,293.0814026274444
25,1.0,20,35,0.25,True,./data/wikitext-2,,0.0,False,200,12,200,0.5,RNN_TANH,2,200,2,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_2,1111,False,5.647062410754805,12,32.40477681159973,5.615305190511009,274.5971708594163,5.5302839549888745,252.2155187111611
26,1.0,20,35,0.25,True,./data/wikitext-2,,0.0,False,200,12,200,0.5,RNN_TANH,2,200,3,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_3,1111,False,5.616970124528224,12,38.795682191848755,5.58212317465947,265.63499697988897,5.504034285806742,245.68108337113992
27,1.0,20,35,0.25,True,./data/wikitext-2,,0.0,False,200,12,200,0.5,RNN_TANH,2,200,5,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_5,1111,False,5.7469453716111545,12,56.31353306770325,5.707621379389876,301.1538848299857,5.628236712797308,278.1711892382193
28,1.0,20,35,0.25,True,./data/wikitext-2,,0.0,False,200,12,200,2.0,RNN_TANH,2,200,1,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_1,1111,False,5.44083982056943,12,22.664475679397583,5.3214982515003255,204.69032996154556,5.228489867598243,186.51093453846522
29,1.0,20,35,0.25,True,./data/wikitext-2,,0.0,False,200,12,200,2.0,RNN_TANH,2,200,2,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_2,1111,False,5.352578627144016,12,32.45768189430237,5.3464277156759366,209.8572873558755,5.267296647990557,193.89109742974333
30,1.0,20,35,0.25,True,./data/wikitext-2,,0.0,False,200,12,200,2.0,RNN_TANH,2,200,3,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_3,1111,False,5.352212137142182,12,38.802310943603516,5.337364289331344,207.96385474398505,5.2567549059442875,191.85788313482186
31,1.0,20,35,0.25,True,./data/wikitext-2,,0.0,False,200,12,200,2.0,RNN_TANH,2,200,5,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_5,1111,False,5.365010781801313,12,54.73039674758911,5.359893906501032,212.7023789128158,5.276428194147781,195.66973141527984
32,1.0,20,35,0.25,True,./data/wikitext-2,,0.2,False,200,12,200,0.5,RNN_TANH,2,200,1,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_1,1111,False,5.721411495149141,12,22.746994256973267,5.70194588653218,299.44952921158085,5.621964841146485,276.43199494518075
33,1.0,20,35,0.25,True,./data/wikitext-2,,0.2,False,200,12,200,0.5,RNN_TANH,2,200,2,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_2,1111,False,5.598579143450197,12,35.54897594451904,5.566570209324026,261.5355470175052,5.484255416294044,240.86952968476464
34,1.0,20,35,0.25,True,./data/wikitext-2,,0.2,False,200,12,200,0.5,RNN_TANH,2,200,3,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_3,1111,False,5.595127506429642,12,46.27632236480713,5.567655395162137,261.81951574084223,5.486270184333194,241.3553151229374
35,1.0,20,35,0.25,True,./data/wikitext-2,,0.2,False,200,12,200,0.5,RNN_TANH,2,200,5,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_5,1111,False,5.657560495931034,12,67.25218319892883,5.6314968585573615,279.07954774741023,5.553082150939894,258.0316239706879
36,1.0,20,35,0.25,True,./data/wikitext-2,,0.2,False,200,12,200,2.0,RNN_TANH,2,200,1,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_1,1111,False,5.427752229508073,12,22.75286889076233,5.415980405442012,224.9730023483059,5.32142276718085,204.67487963442116
